id,source,score,status,raw
trait_00951,trait,45,scored,45
trait_00952,trait,100,scored,100
trait_00953,trait,100,scored,100
trait_00954,trait,85,scored,85
trait_00955,trait,75,scored,75
trait_00956,trait,85,scored,85
trait_00957,trait,100,scored,100
trait_00958,trait,75,scored,75
trait_00959,trait,100,scored,100
trait_00960,trait,95,scored,95
trait_00961,trait,95,scored,95
trait_00962,trait,75,scored,75
trait_00963,trait,95,scored,95
trait_00964,trait,85,scored,85
trait_00965,trait,95,scored,95
trait_00966,trait,85,scored,85
trait_00967,trait,90,scored,90
trait_00968,trait,85,scored,85
trait_00969,trait,95,scored,95
trait_00970,trait,40,scored,40
trait_00971,trait,100,scored,100
trait_00972,trait,95,scored,95
trait_00973,trait,95,scored,95
trait_00974,trait,85,scored,85
trait_00975,trait,70,scored,70
trait_00976,trait,95,scored,95
trait_00977,trait,85,scored,85
trait_00978,trait,85,scored,85
trait_00979,trait,85,scored,85
trait_00980,trait,85,scored,85
trait_00981,trait,100,scored,100
trait_00982,trait,100,scored,100
trait_00983,trait,85,scored,85
trait_00984,trait,85,scored,85
trait_00985,trait,45,scored,45
trait_00986,trait,75,scored,75
trait_00987,trait,85,scored,85
trait_00988,trait,10,scored,10
trait_00989,trait,85,scored,85
trait_00990,trait,85,scored,85
trait_00991,trait,100,scored,100
trait_00992,trait,100,scored,100
trait_00993,trait,75,scored,75
trait_00994,trait,100,scored,100
trait_00995,trait,100,scored,100
trait_00996,trait,30,scored,30
trait_00997,trait,100,scored,100
trait_00998,trait,85,scored,85
trait_00999,trait,65,scored,65
trait_01000,trait,85,scored,85
trait_01001,trait,100,scored,100
trait_01002,trait,90,scored,90
trait_01003,trait,95,scored,95
trait_01004,trait,85,scored,85
trait_01005,trait,85,scored,85
trait_01006,trait,40,scored,40
trait_01007,trait,100,scored,100
trait_01008,trait,85,scored,85
trait_01009,trait,100,scored,100
trait_01010,trait,85,scored,85
trait_01011,trait,100,scored,100
trait_01012,trait,35,scored,35
trait_01013,trait,85,scored,85
trait_01014,trait,35,scored,35
trait_01015,trait,85,scored,85
trait_01016,trait,40,scored,40
trait_01017,trait,35,scored,35
trait_01018,trait,15,scored,15
trait_01019,trait,100,scored,100
trait_01020,trait,95,scored,95
trait_01021,trait,95,scored,95
trait_01022,trait,95,scored,95
trait_01023,trait,85,scored,85
trait_01024,trait,85,scored,85
trait_01025,trait,85,scored,85
trait_01026,trait,100,scored,100
trait_01027,trait,100,scored,100
trait_01028,trait,85,scored,85
trait_01029,trait,90,scored,90
trait_01030,trait,100,scored,100
trait_01031,trait,85,scored,85
trait_01032,trait,90,scored,90
trait_01033,trait,95,scored,95
trait_01034,trait,45,scored,45
trait_01035,trait,35,scored,35
trait_01036,trait,95,scored,95
trait_01037,trait,95,scored,95
trait_01038,trait,85,scored,85
trait_01039,trait,100,scored,100
trait_01040,trait,85,scored,85
trait_01041,trait,100,scored,100
trait_01042,trait,95,scored,95
trait_01043,trait,100,scored,100
trait_01044,trait,100,scored,100
trait_01045,trait,95,scored,95
trait_01046,trait,100,scored,100
trait_01047,trait,75,scored,75
trait_01048,trait,90,scored,90
trait_01049,trait,85,scored,85
trait_01050,trait,100,scored,100
trait_01051,trait,100,scored,100
trait_01052,trait,95,scored,95
trait_01053,trait,85,scored,85
trait_01054,trait,85,scored,85
trait_01055,trait,85,scored,85
trait_01056,trait,40,scored,40
trait_01057,trait,90,scored,90
trait_01058,trait,35,scored,35
trait_01059,trait,75,scored,75
trait_01060,trait,75,scored,75
trait_01061,trait,75,scored,75
trait_01062,trait,100,scored,100
trait_01063,trait,95,scored,95
trait_01064,trait,85,scored,85
trait_01065,trait,85,scored,85
trait_01066,trait,95,scored,95
trait_01067,trait,100,scored,100
trait_01068,trait,75,scored,75
trait_01069,trait,95,scored,95
trait_01070,trait,75,scored,75
trait_01071,trait,95,scored,95
trait_01072,trait,85,scored,85
trait_01073,trait,100,scored,100
trait_01074,trait,85,scored,85
trait_01075,trait,75,scored,75
trait_01076,trait,100,scored,100
trait_01077,trait,85,scored,85
trait_01078,trait,95,scored,95
trait_01079,trait,25,scored,25
trait_01080,trait,95,scored,95
trait_01081,trait,85,scored,85
trait_01082,trait,0,scored,0
trait_01083,trait,85,scored,85
trait_01084,trait,100,scored,100
trait_01085,trait,85,scored,85
trait_01086,trait,85,scored,85
trait_01087,trait,85,scored,85
trait_01088,trait,85,scored,85
trait_01089,trait,85,scored,85
trait_01090,trait,85,scored,85
trait_01091,trait,100,scored,100
trait_01092,trait,85,scored,85
trait_01093,trait,85,scored,85
trait_01094,trait,100,scored,100
trait_01095,trait,75,scored,75
trait_01096,trait,85,scored,85
trait_01097,trait,65,scored,65
trait_01098,trait,75,scored,75
trait_01099,trait,85,scored,85
trait_01100,trait,40,scored,40
trait_01101,trait,75,scored,75
trait_01102,trait,75,scored,75
trait_01103,trait,85,scored,85
trait_01104,trait,75,scored,75
trait_01105,trait,85,scored,85
trait_01106,trait,75,scored,75
trait_01107,trait,85,scored,85
trait_01108,trait,40,scored,40
trait_01109,trait,100,scored,100
trait_01110,trait,85,scored,85
trait_01111,trait,85,scored,85
trait_01112,trait,45,scored,45
trait_01113,trait,95,scored,95
trait_01114,trait,85,scored,85
trait_01115,trait,85,scored,85
trait_01116,trait,75,scored,75
trait_01117,trait,75,scored,75
trait_01118,trait,95,scored,95
trait_01119,trait,0,scored,0
trait_01120,trait,85,scored,85
trait_01121,trait,85,scored,85
trait_01122,trait,90,scored,90
trait_01123,trait,0,scored,0
trait_01124,trait,100,scored,100
trait_01125,trait,85,scored,85
trait_01126,trait,85,scored,85
trait_01127,trait,75,scored,75
trait_01128,trait,45,scored,45
trait_01129,trait,20,scored,20
trait_01130,trait,95,scored,95
trait_01131,trait,85,scored,85
trait_01132,trait,100,scored,100
trait_01133,trait,95,scored,95
trait_01134,trait,100,scored,100
trait_01135,trait,100,scored,100
trait_01136,trait,85,scored,85
trait_01137,trait,95,scored,95
trait_01138,trait,95,scored,95
trait_01139,trait,85,scored,85
trait_01140,trait,85,scored,85
trait_01141,trait,85,scored,85
trait_01142,trait,15,scored,15
trait_01143,trait,100,scored,100
trait_01144,trait,40,scored,40
trait_01145,trait,85,scored,85
trait_01146,trait,100,scored,100
trait_01147,trait,95,scored,95
trait_01148,trait,100,scored,100
trait_01149,trait,0,scored,0
trait_01150,trait,50,scored,50
trait_01151,trait,100,scored,100
trait_01152,trait,100,scored,100
trait_01153,trait,85,scored,85
trait_01154,trait,75,scored,75
trait_01155,trait,75,scored,75
trait_01156,trait,100,scored,100
trait_01157,trait,85,scored,85
trait_01158,trait,85,scored,85
trait_01159,trait,75,scored,75
trait_01160,trait,95,scored,95
trait_01161,trait,85,scored,85
trait_01162,trait,85,scored,85
trait_01163,trait,100,scored,100
trait_01164,trait,75,scored,75
trait_01165,trait,85,scored,85
trait_01166,trait,85,scored,85
trait_01167,trait,75,scored,75
trait_01168,trait,75,scored,75
trait_01169,trait,100,scored,100
trait_01170,trait,100,scored,100
trait_01171,trait,75,scored,75
trait_01172,trait,85,scored,85
trait_01173,trait,85,scored,85
trait_01174,trait,85,scored,85
trait_01175,trait,85,scored,85
trait_01176,trait,85,scored,85
trait_01177,trait,100,scored,100
trait_01178,trait,75,scored,75
trait_01179,trait,100,scored,100
trait_01180,trait,100,scored,100
trait_01181,trait,95,scored,95
trait_01182,trait,85,scored,85
trait_01183,trait,95,scored,95
trait_01184,trait,85,scored,85
trait_01185,trait,90,scored,90
trait_01186,trait,95,scored,95
trait_01187,trait,100,scored,100
trait_01188,trait,0,scored,0
trait_01189,trait,75,scored,75
trait_01190,trait,85,scored,85
trait_01191,trait,85,scored,85
trait_01192,trait,100,scored,100
trait_01193,trait,45,scored,45
trait_01194,trait,15,scored,15
trait_01195,trait,0,scored,0
trait_01196,trait,85,scored,85
trait_01197,trait,100,scored,100
trait_01198,trait,85,scored,85
trait_01199,trait,65,scored,65
trait_01200,trait,75,scored,75
trait_01201,trait,75,scored,75
trait_01202,trait,100,scored,100
trait_01203,trait,75,scored,75
trait_01204,trait,65,scored,65
trait_01205,trait,85,scored,85
trait_01206,trait,100,scored,100
trait_01207,trait,85,scored,85
trait_01208,trait,85,scored,85
trait_01209,trait,85,scored,85
trait_01210,trait,85,scored,85
trait_01211,trait,100,scored,100
trait_01212,trait,25,scored,25
trait_01213,trait,45,scored,45
trait_01214,trait,100,scored,100
trait_01215,trait,100,scored,100
trait_01216,trait,90,scored,90
trait_01217,trait,85,scored,85
trait_01218,trait,95,scored,95
trait_01219,trait,85,scored,85
trait_01220,trait,40,scored,40
trait_01221,trait,85,scored,85
trait_01222,trait,85,scored,85
trait_01223,trait,85,scored,85
trait_01224,trait,0,scored,0
trait_01225,trait,85,scored,85
trait_01226,trait,40,scored,40
trait_01227,trait,100,scored,100
trait_01228,trait,95,scored,95
trait_01229,trait,30,scored,30
trait_01230,trait,85,scored,85
trait_01231,trait,75,scored,75
trait_01232,trait,25,scored,25
trait_01233,trait,85,scored,85
trait_01234,trait,100,scored,100
trait_01235,trait,85,scored,85
trait_01236,trait,85,scored,85
trait_01237,trait,65,scored,65
trait_01238,trait,90,scored,90
trait_01239,trait,40,scored,40
trait_01240,trait,100,scored,100
trait_01241,trait,75,scored,75
trait_01242,trait,85,scored,85
trait_01243,trait,65,scored,65
trait_01244,trait,85,scored,85
trait_01245,trait,100,scored,100
trait_01246,trait,85,scored,85
trait_01247,trait,0,scored,0
trait_01248,trait,100,scored,100
trait_01249,trait,85,scored,85
trait_01250,trait,100,scored,100
trait_01251,trait,85,scored,85
trait_01252,trait,85,scored,85
trait_01253,trait,95,scored,95
trait_01254,trait,90,scored,90
trait_01255,trait,75,scored,75
trait_01256,trait,85,scored,85
trait_01257,trait,85,scored,85
trait_01258,trait,100,scored,100
trait_01259,trait,75,scored,75
trait_01260,trait,95,scored,95
trait_01261,trait,100,scored,100
trait_01262,trait,85,scored,85
trait_01263,trait,85,scored,85
trait_01264,trait,95,scored,95
trait_01265,trait,100,scored,100
trait_01266,trait,85,scored,85
trait_01267,trait,85,scored,85
trait_01268,trait,85,scored,85
trait_01269,trait,85,scored,85
trait_01270,trait,100,scored,100
trait_01271,trait,85,scored,85
trait_01272,trait,90,scored,90
trait_01273,trait,100,scored,100
trait_01274,trait,75,scored,75
trait_01275,trait,45,scored,45
trait_01276,trait,100,scored,100
trait_01277,trait,100,scored,100
trait_01278,trait,75,scored,75
trait_01279,trait,40,scored,40
trait_01280,trait,30,scored,30
trait_01281,trait,75,scored,75
trait_01282,trait,100,scored,100
trait_01283,trait,85,scored,85
trait_01284,trait,100,scored,100
trait_01285,trait,100,scored,100
trait_01286,trait,85,scored,85
trait_01287,trait,100,scored,100
trait_01288,trait,75,scored,75
trait_01289,trait,85,scored,85
trait_01290,trait,65,scored,65
trait_01291,trait,85,scored,85
trait_01292,trait,95,scored,95
trait_01293,trait,15,scored,15
trait_01294,trait,85,scored,85
trait_01295,trait,85,scored,85
trait_01296,trait,85,scored,85
trait_01297,trait,85,scored,85
trait_01298,trait,90,scored,90
trait_01299,trait,85,scored,85
trait_01300,trait,85,scored,85
trait_01301,trait,95,scored,95
trait_01302,trait,85,scored,85
trait_01303,trait,85,scored,85
trait_01304,trait,100,scored,100
trait_01305,trait,85,scored,85
trait_01306,trait,70,scored,70
trait_01307,trait,100,scored,100
trait_01308,trait,75,scored,75
trait_01309,trait,95,scored,95
trait_01310,trait,100,scored,100
trait_01311,trait,75,scored,75
trait_01312,trait,25,scored,25
trait_01313,trait,85,scored,85
trait_01314,trait,85,scored,85
trait_01315,trait,75,scored,75
trait_01316,trait,85,scored,85
trait_01317,trait,85,scored,85
trait_01318,trait,100,scored,100
trait_01319,trait,100,scored,100
trait_01320,trait,65,scored,65
trait_01321,trait,75,scored,75
trait_01322,trait,75,scored,75
trait_01323,trait,10,scored,10
trait_01324,trait,40,scored,40
trait_01325,trait,100,scored,100
trait_01326,trait,75,scored,75
trait_01327,trait,65,scored,65
trait_01328,trait,95,scored,95
trait_01329,trait,85,scored,85
trait_01330,trait,90,scored,90
trait_01331,trait,95,scored,95
trait_01332,trait,85,scored,85
trait_01333,trait,85,scored,85
trait_01334,trait,85,scored,85
trait_01335,trait,70,scored,70
trait_01336,trait,100,scored,100
trait_01337,trait,95,scored,95
trait_01338,trait,75,scored,75
trait_01339,trait,35,scored,35
trait_01340,trait,100,scored,100
trait_01341,trait,95,scored,95
trait_01342,trait,95,scored,95
trait_01343,trait,85,scored,85
trait_01344,trait,75,scored,75
trait_01345,trait,95,scored,95
trait_01346,trait,75,scored,75
trait_01347,trait,75,scored,75
trait_01348,trait,100,scored,100
trait_01349,trait,95,scored,95
trait_01350,trait,85,scored,85
trait_01351,trait,85,scored,85
trait_01352,trait,100,scored,100
trait_01353,trait,75,scored,75
trait_01354,trait,85,scored,85
trait_01355,trait,90,scored,90
trait_01356,trait,75,scored,75
trait_01357,trait,85,scored,85
trait_01358,trait,25,scored,25
trait_01359,trait,95,scored,95
trait_01360,trait,85,scored,85
trait_01361,trait,100,scored,100
trait_01362,trait,85,scored,85
trait_01363,trait,95,scored,95
trait_01364,trait,95,scored,95
trait_01365,trait,0,scored,0
trait_01366,trait,95,scored,95
trait_01367,trait,85,scored,85
trait_01368,trait,100,scored,100
trait_01369,trait,10,scored,10
trait_01370,trait,90,scored,90
trait_01371,trait,100,scored,100
trait_01372,trait,85,scored,85
trait_01373,trait,95,scored,95
trait_01374,trait,100,scored,100
trait_01375,trait,45,scored,45
trait_01376,trait,75,scored,75
trait_01377,trait,85,scored,85
trait_01378,trait,35,scored,35
trait_01379,trait,100,scored,100
trait_01380,trait,85,scored,85
trait_01381,trait,85,scored,85
trait_01382,trait,85,scored,85
trait_01383,trait,85,scored,85
trait_01384,trait,95,scored,95
trait_01385,trait,25,scored,25
trait_01386,trait,75,scored,75
trait_01387,trait,95,scored,95
trait_01388,trait,85,scored,85
trait_01389,trait,95,scored,95
trait_01390,trait,35,scored,35
trait_01391,trait,90,scored,90
trait_01392,trait,75,scored,75
trait_01393,trait,0,scored,0
trait_01394,trait,30,scored,30
trait_01395,trait,40,scored,40
trait_01396,trait,100,scored,100
trait_01397,trait,95,scored,95
trait_01398,trait,75,scored,75
trait_01399,trait,85,scored,85
trait_01400,trait,0,scored,0
trait_01401,trait,0,scored,0
trait_01402,trait,85,scored,85
trait_01403,trait,45,scored,45
trait_01404,trait,90,scored,90
trait_01405,trait,85,scored,85
trait_01406,trait,85,scored,85
trait_01407,trait,95,scored,95
trait_01408,trait,85,scored,85
trait_01409,trait,85,scored,85
trait_01410,trait,85,scored,85
trait_01411,trait,95,scored,95
trait_01412,trait,65,scored,65
trait_01413,trait,85,scored,85
trait_01414,trait,95,scored,95
trait_01415,trait,85,scored,85
trait_01416,trait,100,scored,100
trait_01417,trait,100,scored,100
trait_01418,trait,100,scored,100
trait_01419,trait,0,scored,0
trait_01420,trait,85,scored,85
trait_01421,trait,100,scored,100
trait_01422,trait,75,scored,75
trait_01423,trait,75,scored,75
trait_01424,trait,85,scored,85
trait_01425,trait,75,scored,75
trait_01426,trait,95,scored,95
trait_01427,trait,85,scored,85
trait_01428,trait,85,scored,85
trait_01429,trait,75,scored,75
trait_01430,trait,15,scored,15
trait_01431,trait,75,scored,75
trait_01432,trait,75,scored,75
trait_01433,trait,100,scored,100
trait_01434,trait,65,scored,65
trait_01435,trait,85,scored,85
trait_01436,trait,45,scored,45
trait_01437,trait,85,scored,85
trait_01438,trait,85,scored,85
trait_01439,trait,85,scored,85
trait_01440,trait,100,scored,100
trait_01441,trait,95,scored,95
trait_01442,trait,95,scored,95
trait_01443,trait,85,scored,85
trait_01444,trait,30,scored,30
trait_01445,trait,35,scored,35
trait_01446,trait,100,scored,100
trait_01447,trait,75,scored,75
trait_01448,trait,100,scored,100
trait_01449,trait,75,scored,75
trait_01450,trait,100,scored,100
trait_01451,trait,45,scored,45
trait_01452,trait,95,scored,95
trait_01453,trait,95,scored,95
trait_01454,trait,95,scored,95
trait_01455,trait,85,scored,85
trait_01456,trait,100,scored,100
trait_01457,trait,95,scored,95
trait_01458,trait,30,scored,30
trait_01459,trait,95,scored,95
trait_01460,trait,95,scored,95
trait_01461,trait,85,scored,85
trait_01462,trait,95,scored,95
trait_01463,trait,0,scored,0
trait_01464,trait,100,scored,100
trait_01465,trait,85,scored,85
trait_01466,trait,85,scored,85
trait_01467,trait,75,scored,75
trait_01468,trait,85,scored,85
trait_01469,trait,100,scored,100
trait_01470,trait,95,scored,95
trait_01471,trait,85,scored,85
trait_01472,trait,85,scored,85
trait_01473,trait,85,scored,85
trait_01474,trait,85,scored,85
trait_01475,trait,85,scored,85
trait_01476,trait,100,scored,100
trait_01477,trait,100,scored,100
trait_01478,trait,85,scored,85
trait_01479,trait,85,scored,85
trait_01480,trait,100,scored,100
trait_01481,trait,85,scored,85
trait_01482,trait,85,scored,85
trait_01483,trait,85,scored,85
trait_01484,trait,0,scored,0
trait_01485,trait,90,scored,90
trait_01486,trait,85,scored,85
trait_01487,trait,100,scored,100
trait_01488,trait,100,scored,100
trait_01489,trait,85,scored,85
trait_01490,trait,85,scored,85
trait_01491,trait,85,scored,85
trait_01492,trait,85,scored,85
trait_01493,trait,85,scored,85
trait_01494,trait,85,scored,85
trait_01495,trait,75,scored,75
trait_01496,trait,95,scored,95
trait_01497,trait,100,scored,100
trait_01498,trait,85,scored,85
trait_01499,trait,95,scored,95
trait_01500,trait,95,scored,95
trait_01501,trait,85,scored,85
trait_01502,trait,20,scored,20
trait_01503,trait,100,scored,100
trait_01504,trait,65,scored,65
trait_01505,trait,85,scored,85
trait_01506,trait,85,scored,85
trait_01507,trait,100,scored,100
trait_01508,trait,75,scored,75
trait_01509,trait,85,scored,85
trait_01510,trait,85,scored,85
trait_01511,trait,100,scored,100
trait_01512,trait,90,scored,90
trait_01513,trait,95,scored,95
trait_01514,trait,100,scored,100
trait_01515,trait,100,scored,100
trait_01516,trait,95,scored,95
trait_01517,trait,100,scored,100
trait_01518,trait,85,scored,85
trait_01519,trait,0,scored,0
trait_01520,trait,85,scored,85
trait_01521,trait,85,scored,85
trait_01522,trait,75,scored,75
trait_01523,trait,95,scored,95
trait_01524,trait,40,scored,40
trait_01525,trait,85,scored,85
trait_01526,trait,85,scored,85
trait_01527,trait,75,scored,75
trait_01528,trait,100,scored,100
trait_01529,trait,100,scored,100
trait_01530,trait,65,scored,65
trait_01531,trait,85,scored,85
trait_01532,trait,85,scored,85
trait_01533,trait,100,scored,100
trait_01534,trait,25,scored,25
trait_01535,trait,95,scored,95
trait_01536,trait,100,scored,100
trait_01537,trait,85,scored,85
trait_01538,trait,75,scored,75
trait_01539,trait,75,scored,75
trait_01540,trait,0,scored,0
trait_01541,trait,0,scored,0
trait_01542,trait,35,scored,35
trait_01543,trait,100,scored,100
trait_01544,trait,90,scored,90
trait_01545,trait,40,scored,40
trait_01546,trait,85,scored,85
trait_01547,trait,85,scored,85
trait_01548,trait,95,scored,95
trait_01549,trait,85,scored,85
trait_01550,trait,85,scored,85
trait_01551,trait,85,scored,85
trait_01552,trait,20,scored,20
trait_01553,trait,85,scored,85
trait_01554,trait,95,scored,95
trait_01555,trait,90,scored,90
trait_01556,trait,100,scored,100
trait_01557,trait,0,scored,0
trait_01558,trait,15,scored,15
trait_01559,trait,85,scored,85
trait_01560,trait,100,scored,100
trait_01561,trait,100,scored,100
trait_01562,trait,100,scored,100
trait_01563,trait,95,scored,95
trait_01564,trait,100,scored,100
trait_01565,trait,100,scored,100
trait_01566,trait,85,scored,85
trait_01567,trait,65,scored,65
trait_01568,trait,25,scored,25
trait_01569,trait,75,scored,75
trait_01570,trait,95,scored,95
trait_01571,trait,65,scored,65
trait_01572,trait,85,scored,85
trait_01573,trait,100,scored,100
trait_01574,trait,85,scored,85
trait_01575,trait,100,scored,100
trait_01576,trait,65,scored,65
trait_01577,trait,85,scored,85
trait_01578,trait,100,scored,100
trait_01579,trait,95,scored,95
trait_01580,trait,85,scored,85
trait_01581,trait,0,scored,0
trait_01582,trait,30,scored,30
trait_01583,trait,75,scored,75
trait_01584,trait,85,scored,85
trait_01585,trait,85,scored,85
trait_01586,trait,100,scored,100
trait_01587,trait,20,scored,20
trait_01588,trait,15,scored,15
trait_01589,trait,75,scored,75
trait_01590,trait,85,scored,85
trait_01591,trait,95,scored,95
trait_01592,trait,100,scored,100
trait_01593,trait,40,scored,40
trait_01594,trait,85,scored,85
trait_01595,trait,95,scored,95
trait_01596,trait,85,scored,85
trait_01597,trait,85,scored,85
trait_01598,trait,75,scored,75
trait_01599,trait,90,scored,90
trait_01600,trait,70,scored,70
trait_01601,trait,100,scored,100
trait_01602,trait,90,scored,90
trait_01603,trait,75,scored,75
trait_01604,trait,100,scored,100
trait_01605,trait,65,scored,65
trait_01606,trait,85,scored,85
trait_01607,trait,75,scored,75
trait_01608,trait,100,scored,100
trait_01609,trait,85,scored,85
trait_01610,trait,95,scored,95
trait_01611,trait,85,scored,85
trait_01612,trait,100,scored,100
trait_01613,trait,85,scored,85
trait_01614,trait,95,scored,95
trait_01615,trait,65,scored,65
trait_01616,trait,85,scored,85
trait_01617,trait,85,scored,85
trait_01618,trait,75,scored,75
trait_01619,trait,100,scored,100
trait_01620,trait,85,scored,85
trait_01621,trait,0,scored,0
trait_01622,trait,65,scored,65
trait_01623,trait,100,scored,100
trait_01624,trait,65,scored,65
trait_01625,trait,95,scored,95
trait_01626,trait,10,scored,10
trait_01627,trait,100,scored,100
trait_01628,trait,100,scored,100
trait_01629,trait,85,scored,85
trait_01630,trait,75,scored,75
trait_01631,trait,85,scored,85
trait_01632,trait,85,scored,85
trait_01633,trait,100,scored,100
trait_01634,trait,85,scored,85
trait_01635,trait,25,scored,25
trait_01636,trait,75,scored,75
trait_01637,trait,50,scored,50
trait_01638,trait,100,scored,100
trait_01639,trait,95,scored,95
trait_01640,trait,100,scored,100
trait_01641,trait,90,scored,90
trait_01642,trait,85,scored,85
trait_01643,trait,65,scored,65
trait_01644,trait,100,scored,100
trait_01645,trait,85,scored,85
trait_01646,trait,100,scored,100
trait_01647,trait,75,scored,75
trait_01648,trait,85,scored,85
trait_01649,trait,100,scored,100
trait_01650,trait,85,scored,85
trait_01651,trait,25,scored,25
trait_01652,trait,70,scored,70
trait_01653,trait,85,scored,85
trait_01654,trait,85,scored,85
trait_01655,trait,95,scored,95
trait_01656,trait,90,scored,90
trait_01657,trait,100,scored,100
trait_01658,trait,85,scored,85
trait_01659,trait,85,scored,85
trait_01660,trait,40,scored,40
trait_01661,trait,90,scored,90
trait_01662,trait,95,scored,95
trait_01663,trait,75,scored,75
trait_01664,trait,85,scored,85
trait_01665,trait,85,scored,85
trait_01666,trait,100,scored,100
trait_01667,trait,75,scored,75
trait_01668,trait,85,scored,85
trait_01669,trait,100,scored,100
trait_01670,trait,75,scored,75
trait_01671,trait,75,scored,75
trait_01672,trait,85,scored,85
trait_01673,trait,75,scored,75
trait_01674,trait,75,scored,75
trait_01675,trait,100,scored,100
trait_01676,trait,95,scored,95
trait_01677,trait,85,scored,85
trait_01678,trait,85,scored,85
trait_01679,trait,75,scored,75
trait_01680,trait,75,scored,75
trait_01681,trait,75,scored,75
trait_01682,trait,95,scored,95
trait_01683,trait,30,scored,30
trait_01684,trait,85,scored,85
trait_01685,trait,25,scored,25
trait_01686,trait,90,scored,90
trait_01687,trait,90,scored,90
trait_01688,trait,90,scored,90
trait_01689,trait,85,scored,85
trait_01690,trait,95,scored,95
trait_01691,trait,100,scored,100
trait_01692,trait,85,scored,85
trait_01693,trait,85,scored,85
trait_01694,trait,85,scored,85
trait_01695,trait,75,scored,75
trait_01696,trait,75,scored,75
trait_01697,trait,75,scored,75
trait_01698,trait,20,scored,20
trait_01699,trait,75,scored,75
trait_01700,trait,85,scored,85
trait_01701,trait,60,scored,60
trait_01702,trait,85,scored,85
trait_01703,trait,75,scored,75
trait_01704,trait,85,scored,85
trait_01705,trait,85,scored,85
trait_01706,trait,85,scored,85
trait_01707,trait,0,scored,0
trait_01708,trait,90,scored,90
trait_01709,trait,85,scored,85
trait_01710,trait,75,scored,75
trait_01711,trait,85,scored,85
trait_01712,trait,75,scored,75
trait_01713,trait,85,scored,85
trait_01714,trait,40,scored,40
trait_01715,trait,65,scored,65
trait_01716,trait,100,scored,100
trait_01717,trait,75,scored,75
trait_01718,trait,85,scored,85
trait_01719,trait,85,scored,85
trait_01720,trait,65,scored,65
trait_01721,trait,40,scored,40
trait_01722,trait,100,scored,100
trait_01723,trait,85,scored,85
trait_01724,trait,95,scored,95
trait_01725,trait,15,scored,15
trait_01726,trait,65,scored,65
trait_01727,trait,100,scored,100
trait_01728,trait,85,scored,85
trait_01729,trait,100,scored,100
trait_01730,trait,85,scored,85
trait_01731,trait,95,scored,95
trait_01732,trait,100,scored,100
trait_01733,trait,85,scored,85
trait_01734,trait,100,scored,100
trait_01735,trait,40,scored,40
trait_01736,trait,85,scored,85
trait_01737,trait,100,scored,100
trait_01738,trait,40,scored,40
trait_01739,trait,75,scored,75
trait_01740,trait,100,scored,100
trait_01741,trait,100,scored,100
trait_01742,trait,85,scored,85
trait_01743,trait,100,scored,100
trait_01744,trait,85,scored,85
trait_01745,trait,100,scored,100
trait_01746,trait,100,scored,100
trait_01747,trait,40,scored,40
trait_01748,trait,0,scored,0
trait_01749,trait,0,scored,0
trait_01750,trait,100,scored,100
trait_01751,trait,40,scored,40
trait_01752,trait,75,scored,75
trait_01753,trait,85,scored,85
trait_01754,trait,85,scored,85
trait_01755,trait,40,scored,40
trait_01756,trait,95,scored,95
trait_01757,trait,100,scored,100
trait_01758,trait,95,scored,95
trait_01759,trait,30,scored,30
trait_01760,trait,75,scored,75
trait_01761,trait,100,scored,100
trait_01762,trait,95,scored,95
trait_01763,trait,95,scored,95
trait_01764,trait,75,scored,75
trait_01765,trait,40,scored,40
trait_01766,trait,100,scored,100
trait_01767,trait,95,scored,95
trait_01768,trait,60,scored,60
trait_01769,trait,95,scored,95
trait_01770,trait,75,scored,75
trait_01771,trait,90,scored,90
trait_01772,trait,100,scored,100
trait_01773,trait,100,scored,100
trait_01774,trait,95,scored,95
trait_01775,trait,85,scored,85
trait_01776,trait,90,scored,90
trait_01777,trait,0,scored,0
trait_01778,trait,100,scored,100
trait_01779,trait,75,scored,75
trait_01780,trait,65,scored,65
trait_01781,trait,85,scored,85
trait_01782,trait,75,scored,75
trait_01783,trait,50,scored,50
trait_01784,trait,0,scored,0
trait_01785,trait,100,scored,100
trait_01786,trait,85,scored,85
trait_01787,trait,100,scored,100
trait_01788,trait,40,scored,40
trait_01789,trait,100,scored,100
trait_01790,trait,45,scored,45
trait_01791,trait,75,scored,75
trait_01792,trait,85,scored,85
trait_01793,trait,85,scored,85
trait_01794,trait,85,scored,85
trait_01795,trait,95,scored,95
trait_01796,trait,25,scored,25
trait_01797,trait,100,scored,100
trait_01798,trait,100,scored,100
trait_01799,trait,100,scored,100
trait_01800,trait,85,scored,85
trait_01801,trait,85,scored,85
trait_01802,trait,95,scored,95
trait_01803,trait,40,scored,40
trait_01804,trait,90,scored,90
trait_01805,trait,85,scored,85
trait_01806,trait,85,scored,85
trait_01807,trait,75,scored,75
trait_01808,trait,75,scored,75
trait_01809,trait,95,scored,95
trait_01810,trait,85,scored,85
trait_01811,trait,100,scored,100
trait_01812,trait,85,scored,85
trait_01813,trait,85,scored,85
trait_01814,trait,100,scored,100
trait_01815,trait,100,scored,100
trait_01816,trait,75,scored,75
trait_01817,trait,75,scored,75
trait_01818,trait,0,scored,0
trait_01819,trait,75,scored,75
trait_01820,trait,95,scored,95
trait_01821,trait,95,scored,95
trait_01822,trait,100,scored,100
trait_01823,trait,95,scored,95
trait_01824,trait,40,scored,40
